   333079	2017-01-31 07:57:26	1	0	1	0
   332010	2017-01-31 13:31:21	1	0	1	0
   334007	2017-01-31 13:42:23	1	7	1	0
   332028	2017-01-31 13:45:01	1	7	1	0
   332001	2017-01-31 14:04:15	1	7	1	0
   332001	2017-01-31 14:04:32	1	0	1	0
   333025	2017-01-31 14:35:30	1	0	1	0
   333025	2017-01-31 14:35:32	1	0	1	0
   333080	2017-01-31 14:57:21	1	0	1	0
   333080	2017-01-31 14:57:23	1	0	1	0
   333097	2017-01-31 14:57:40	1	0	1	0
   333097	2017-01-31 14:57:46	1	0	1	0
   333097	2017-01-31 14:57:48	1	0	1	0
   333031	2017-01-31 15:03:13	1	0	1	0
   333031	2017-01-31 15:03:16	1	0	1	0
   333029	2017-01-31 15:37:47	1	0	1	0
   333029	2017-01-31 15:37:49	1	0	1	0
   333088	2017-01-31 15:38:18	1	4	1	0
   333088	2017-01-31 15:38:20	1	4	1	0
   334003	2017-01-31 15:48:18	1	4	1	0
   333090	2017-01-31 16:01:14	1	4	1	0
   333090	2017-01-31 16:01:17	1	4	1	0
   333052	2017-01-31 16:18:29	1	4	1	0
   333052	2017-01-31 16:18:33	1	4	1	0
   333098	2017-01-31 16:24:14	1	4	1	0
   333042	2017-01-31 16:29:58	1	4	1	0
   333042	2017-01-31 16:29:59	1	4	1	0
   334028	2017-01-31 16:53:29	1	4	1	0
   334028	2017-01-31 16:53:31	1	4	1	0
   331085	2017-01-31 17:11:15	1	4	1	0
   331085	2017-01-31 17:11:18	1	4	1	0
   333079	2017-01-31 17:15:20	1	4	1	0
   334007	2017-01-31 17:15:23	1	4	1	0
   331025	2017-01-31 17:24:46	1	4	1	0
   333094	2017-01-31 17:36:19	1	4	1	0
   333094	2017-01-31 17:36:23	1	4	1	0
   331082	2017-01-31 18:09:28	1	4	1	0
   332011	2017-01-31 18:12:54	1	4	1	0
   331084	2017-01-31 18:13:01	1	4	1	0
   331084	2017-01-31 18:13:05	1	4	1	0
   331014	2017-01-31 18:22:52	1	4	1	0
   331271	2017-01-31 18:23:21	1	4	1	0
   332013	2017-01-31 18:23:34	1	4	1	0
   331213	2017-01-31 18:23:42	1	4	1	0
   332013	2017-01-31 18:24:23	1	4	1	0
   331269	2017-01-31 18:24:50	1	4	1	0
   331205	2017-01-31 18:26:10	1	4	1	0
   331255	2017-01-31 18:26:38	1	4	1	0
   331288	2017-01-31 18:27:56	1	4	1	0
   334032	2017-01-31 18:31:36	1	4	1	0
   332020	2017-01-31 18:32:39	1	1	1	0
   332020	2017-01-31 18:32:43	1	1	1	0
   331007	2017-01-31 18:34:06	1	1	1	0
   334051	2017-01-31 18:38:13	1	1	1	0
   334009	2017-01-31 18:39:53	1	1	1	0
   334009	2017-01-31 18:39:56	1	1	1	0
   331082	2017-01-31 18:48:31	1	1	1	0
   331082	2017-01-31 18:48:33	1	1	1	0
   331002	2017-01-31 18:48:36	1	1	1	0
   331011	2017-01-31 18:49:50	1	1	1	0
   334034	2017-01-31 18:50:39	1	1	1	0
   334034	2017-01-31 18:50:44	1	1	1	0
   334014	2017-01-31 19:04:02	1	1	1	0
   332015	2017-01-31 19:17:03	1	1	1	0
   333089	2017-01-31 19:18:48	1	1	1	0
   333089	2017-01-31 19:18:50	1	1	1	0
   333089	2017-01-31 19:18:53	1	1	1	0
   333089	2017-01-31 19:18:55	1	1	1	0
   333007	2017-01-31 19:20:47	1	1	1	0
   331149	2017-01-31 19:22:05	1	1	1	0
   331275	2017-01-31 19:28:49	1	1	1	0
   331275	2017-01-31 19:28:51	1	1	1	0
   331275	2017-01-31 19:28:53	1	1	1	0
   332009	2017-01-31 19:44:36	1	1	1	0
   332009	2017-01-31 19:44:40	1	1	1	0
   331284	2017-01-31 20:08:04	1	1	1	0
   332029	2017-01-31 20:08:55	1	1	1	0
   334025	2017-01-31 20:11:04	1	1	1	0
   333019	2017-01-31 20:42:19	1	1	1	0
   333018	2017-01-31 20:43:09	1	1	1	0
   332001	2017-01-31 21:03:00	1	1	1	0
