312066	2017-02-03 17:48:21	1	1	1	0
311083	2017-02-03 17:48:49	1	1	1	0
311018	2017-02-03 17:48:58	1	1	1	0
313094	2017-02-03 17:49:14	1	1	1	0
311336	2017-02-03 18:01:42	1	1	1	0
312078	2017-02-03 18:16:57	1	1	1	0
314022	2017-02-03 18:17:05	1	1	1	0
311090	2017-02-03 18:38:42	1	1	1	0
314021	2017-02-03 18:42:16	1	0	1	0
314018	2017-02-03 18:58:11	1	0	1	0
313120	2017-02-03 18:58:24	1	0	1	0
313120	2017-02-03 18:59:59	1	0	1	0
314019	2017-02-03 19:01:05	1	1	1	0
314008	2017-02-03 19:01:09	1	1	1	0
313119	2017-02-03 19:23:09	1	0	1	0
312081	2017-02-03 19:32:15	1	1	1	0
313126	2017-02-03 19:33:29	1	0	1	0
313119	2017-02-03 19:35:58	1	1	1	0
312077	2017-02-03 19:45:25	1	1	1	0
314017	2017-02-03 19:47:05	1	1	1	0
313120	2017-02-03 19:49:41	1	1	1	0
311005	2017-02-03 20:10:49	1	1	1	0
311004	2017-02-03 20:32:22	1	1	1	0
313098	2017-02-03 21:07:19	1	1	1	0
313036	2017-02-03 21:11:07	1	1	1	0
313073	2017-02-03 21:20:08	1	0	1	0
312057	2017-02-03 21:46:21	1	1	1	0
312023	2017-02-03 21:47:06	1	1	1	0
312085	2017-02-03 21:47:36	1	1	1	0
312071	2017-02-03 21:54:23	1	1	1	0
313007	2017-02-03 22:18:17	1	1	1	0
313106	2017-02-03 23:54:03	1	1	1	0
313141	2017-02-03 23:54:16	1	1	1	0
313135	2017-02-03 23:54:28	1	1	1	0
313002	2017-02-03 23:54:36	1	1	1	0
313063	2017-02-03 23:54:44	1	1	1	0
313130	2017-02-03 23:54:51	1	1	1	0
313096	2017-02-03 23:55:36	1	1	1	0
313073	2017-02-04 02:34:16	1	1	1	0
313009	2017-02-04 06:24:21	1	0	1	0
314008	2017-02-04 06:36:49	1	0	1	0
314020	2017-02-04 06:44:21	1	0	1	0
314020	2017-02-04 06:44:25	1	0	1	0
313012	2017-02-04 06:45:26	1	0	1	0
314009	2017-02-04 06:55:45	1	0	1	0
313021	2017-02-04 06:56:25	1	0	1	0
313023	2017-02-04 06:56:36	1	0	1	0
313032	2017-02-04 06:59:34	1	1	1	0
313032	2017-02-04 06:59:40	1	0	1	0
313022	2017-02-04 06:59:53	1	0	1	0
313050	2017-02-04 07:00:11	1	0	1	0
314021	2017-02-04 07:00:18	1	1	1	0
313094	2017-02-04 07:02:46	1	0	1	0
313097	2017-02-04 07:03:00	1	0	1	0
313014	2017-02-04 07:03:12	1	0	1	0
313007	2017-02-04 07:04:03	1	0	1	0
313048	2017-02-04 07:04:13	1	0	1	0
313060	2017-02-04 07:09:18	1	0	1	0
313090	2017-02-04 07:09:59	1	0	1	0
313011	2017-02-04 07:12:02	1	0	1	0
313006	2017-02-04 07:12:04	1	0	1	0
313013	2017-02-04 07:13:14	1	0	1	0
313017	2017-02-04 07:15:23	1	0	1	0
313116	2017-02-04 07:22:29	1	0	1	0
313126	2017-02-04 07:23:05	1	1	1	0
313095	2017-02-04 07:25:53	1	0	1	0
313042	2017-02-04 07:25:57	1	0	1	0
313081	2017-02-04 07:34:30	1	0	1	0
314018	2017-02-04 07:38:37	1	1	1	0
311333	2017-02-04 07:42:18	1	1	1	0
312090	2017-02-04 07:44:37	1	1	1	0
313108	2017-02-04 07:47:21	1	0	1	0
312075	2017-02-04 07:47:29	1	0	1	0
311334	2017-02-04 07:47:34	1	0	1	0
311334	2017-02-04 07:47:38	1	0	1	0
311325	2017-02-04 07:48:06	1	0	1	0
313133	2017-02-04 07:51:31	1	0	1	0
311232	2017-02-04 07:52:02	1	0	1	0
312088	2017-02-04 07:53:20	1	0	1	0
311090	2017-02-04 07:53:45	1	0	1	0
312026	2017-02-04 07:54:00	1	0	1	0
311340	2017-02-04 07:54:06	1	0	1	0
312087	2017-02-04 07:54:12	1	0	1	0
311341	2017-02-04 07:54:44	1	0	1	0
312089	2017-02-04 07:55:53	1	0	1	0
311222	2017-02-04 07:56:00	1	0	1	0
311337	2017-02-04 07:56:09	1	0	1	0
311211	2017-02-04 07:57:19	1	0	1	0
311329	2017-02-04 07:58:04	1	0	1	0
311219	2017-02-04 07:58:09	1	0	1	0
311089	2017-02-04 07:58:20	1	0	1	0
311301	2017-02-04 07:58:27	1	0	1	0
311191	2017-02-04 07:58:49	1	0	1	0
315002	2017-02-04 08:00:09	1	0	1	0
312020	2017-02-04 08:00:43	1	0	1	0
312066	2017-02-04 08:00:53	1	0	1	0
312041	2017-02-04 08:01:26	1	0	1	0
311005	2017-02-04 08:01:47	1	0	1	0
311038	2017-02-04 08:02:44	1	0	1	0
313025	2017-02-04 08:03:30	1	0	1	0
313058	2017-02-04 08:05:30	1	0	1	0
311018	2017-02-04 08:06:45	1	0	1	0
312078	2017-02-04 08:10:10	1	0	1	0
311004	2017-02-04 08:11:07	1	0	1	0
314022	2017-02-04 08:11:36	1	0	1	0
312077	2017-02-04 08:13:00	1	0	1	0
