281079	4/7/2017 17:03	1	1	1	0																		
281079	4/7/2017 17:03	1	1	1	0																		
282020	4/7/2017 17:03	1	1	1	0																		
282020	4/7/2017 17:03	1	1	1	0																		
281145	4/7/2017 17:03	1	1	1	0																		
283060	4/7/2017 17:03	1	1	1	0																		
283060	4/7/2017 17:03	1	1	1	0																		
283060	4/7/2017 17:03	1	1	1	0																		
281073	4/7/2017 17:04	1	1	1	0																		
281073	4/7/2017 17:04	1	1	1	0																		
284019	4/7/2017 17:04	1	1	1	0																		
284019	4/7/2017 17:04	1	1	1	0																		
284019	4/7/2017 17:06	1	1	1	0																		
281145	4/7/2017 17:06	1	1	1	0																		
281052	4/7/2017 17:07	1	1	1	0																		
281043	4/7/2017 17:08	1	1	1	0																		
281337	4/7/2017 17:09	1	1	1	0																		
281337	4/7/2017 17:09	1	1	1	0																		
283076	4/7/2017 17:09	1	1	1	0																		
283076	4/7/2017 17:09	1	1	1	0																		
281270	4/7/2017 17:10	1	1	1	0																		
281270	4/7/2017 17:10	1	1	1	0																		
281270	4/7/2017 17:10	1	1	1	0																		
281320	4/7/2017 17:10	1	1	1	0																		
281011	4/7/2017 17:11	1	1	1	0																		
281011	4/7/2017 17:11	1	1	1	0																		
281007	4/7/2017 17:12	1	1	1	0																		
281007	4/7/2017 17:12	1	1	1	0																		
281076	4/7/2017 17:13	1	1	1	0																		
281076	4/7/2017 17:13	1	1	1	0																		
281076	4/7/2017 17:13	1	1	1	0																		
283003	4/7/2017 17:13	1	1	1	0																		
283003	4/7/2017 17:13	1	1	1	0																		
281327	4/7/2017 17:19	1	1	1	0																		
281331	4/7/2017 17:20	1	1	1	0																		
281331	4/7/2017 17:20	1	1	1	0																		
281016	4/7/2017 17:21	1	1	1	0																		
281016	4/7/2017 17:21	1	1	1	0																		
281016	4/7/2017 17:21	1	1	1	0																		
251001	4/7/2017 17:21	1	1	1	0																		
251001	4/7/2017 17:21	1	1	1	0																		
251001	4/7/2017 17:21	1	1	1	0																		
281267	4/7/2017 17:21	1	1	1	0																		
281267	4/7/2017 17:21	1	1	1	0																		
281267	4/7/2017 17:21	1	1	1	0																		
281129	4/7/2017 17:21	1	1	1	0																		
281129	4/7/2017 17:21	1	1	1	0																		
281008	4/7/2017 17:21	1	1	1	0																		
281008	4/7/2017 17:21	1	1	1	0																		
281001	4/7/2017 17:22	1	1	1	0																		
281001	4/7/2017 17:22	1	1	1	0																		
281314	4/7/2017 17:22	1	1	1	0																		
281314	4/7/2017 17:22	1	1	1	0																		
281314	4/7/2017 17:22	1	1	1	0																		
281019	4/7/2017 17:22	1	1	1	0																		
281019	4/7/2017 17:22	1	1	1	0																		
281120	4/7/2017 17:23	1	1	1	0																		
283045	4/7/2017 17:28	1	1	1	0																		
281109	4/7/2017 17:30	1	1	1	0																		
281109	4/7/2017 17:31	1	1	1	0																		
283063	4/7/2017 17:32	1	1	1	0																		
283063	4/7/2017 17:32	1	1	1	0																		
281143	4/7/2017 17:34	1	1	1	0																		
241097	4/7/2017 17:36	1	1	1	0																		
282021	4/7/2017 17:39	1	1	1	0																		
282007	4/7/2017 17:44	1	1	1	0																		
283062	4/7/2017 17:45	1	1	1	0																		
283008	4/7/2017 17:47	1	1	1	0																		
283008	4/7/2017 17:47	1	1	1	0																		
283021	4/7/2017 17:47	1	1	1	0																		
283021	4/7/2017 17:47	1	1	1	0																		
282008	4/7/2017 17:47	1	1	1	0																		
283021	4/7/2017 17:48	1	1	1	0																		
283011	4/7/2017 17:53	1	1	1	0																		
283011	4/7/2017 17:53	1	1	1	0																		
283011	4/7/2017 17:54	1	1	1	0																		
282043	4/7/2017 17:58	1	1	1	0																		
282043	4/7/2017 17:58	1	1	1	0																		
285001	4/7/2017 17:59	1	1	1	0																		
282005	4/7/2017 18:02	1	1	1	0																		
282005	4/7/2017 18:02	1	1	1	0																		
285002	4/7/2017 18:05	1	1	1	0																		
283004	4/7/2017 18:12	1	1	1	0																		
283004	4/7/2017 18:12	1	1	1	0																		
283004	4/7/2017 18:12	1	1	1	0																		
281046	4/7/2017 18:23	1	1	1	0																		
281046	4/7/2017 18:23	1	1	1	0																		
282016	4/7/2017 18:30	1	1	0	0																		
282009	4/7/2017 18:31	1	1	1	0																		
282011	4/7/2017 18:34	1	1	1	0																		
282045	4/7/2017 18:34	1	1	1	0																		
282045	4/7/2017 18:34	1	1	1	0																		
282013	4/7/2017 18:35	1	1	1	0																		
282013	4/7/2017 18:35	1	1	1	0																		
284021	4/1/2017 7:49	1	0	1	0																		
284021	4/1/2017 19:11	1	1	1	0																		
284021	4/3/2017 7:53	1	0	1	0																		
284021	4/3/2017 19:55	1	1	1	0																		
284021	4/4/2017 7:53	1	0	1	0																		
284021	4/4/2017 18:48	1	1	1	0																		
284021	4/5/2017 7:37	1	0	1	0																		
284021	4/5/2017 20:03	1	1	1	0																		
284021	4/6/2017 7:48	1	0	1	0																		
284021	4/6/2017 20:24	1	1	1	0																		
284021	4/7/2017 7:55	1	1	1	0																		
284021	4/7/2017 19:24	1	1	1	0																		
282031	4/7/2017 18:40	1	1	1	0																		
283075	4/7/2017 18:42	1	1	1	0																		
283075	4/7/2017 18:42	1	1	1	0																		
283075	4/7/2017 18:42	1	1	1	0																		
222222	4/7/2017 18:43	1	1	1	0																		
222222	4/7/2017 18:44	1	1	1	0																		
283055	4/7/2017 18:44	1	1	1	0																		
283055	4/7/2017 18:44	1	1	1	0																		
283055	4/7/2017 18:44	1	1	1	0																		
283075	4/7/2017 18:50	1	1	1	0																		
283075	4/7/2017 18:50	1	1	1	0																		
283065	4/7/2017 22:28	1	1	1	0																		
283065	4/7/2017 22:28	1	1	1	0																		
283010	4/7/2017 22:54	1	0	1	0																		
283037	4/7/2017 23:11	1	0	1	0																		
283035	4/7/2017 23:15	1	0	1	0																		
283025	4/7/2017 23:16	1	0	1	0																		
283025	4/7/2017 23:16	1	0	1	0																		
283035	4/8/2017 1:12	1	1	1	0																		
283065	4/8/2017 1:30	1	1	1	0																		
283065	4/8/2017 1:30	1	1	1	0																		
283010	4/8/2017 1:30	1	1	1	0																		
283010	4/8/2017 1:30	1	1	1	0																		
283025	4/8/2017 1:30	1	1	1	0																		
283037	4/8/2017 1:33	1	1	1	0																		
283002	4/8/2017 5:07	1	0	1	0																		
281246	4/8/2017 6:48	1	0	1	0																		
283045	4/8/2017 6:55	1	0	1	0																		
284019	4/8/2017 7:11	1	0	1	0																		
284019	4/8/2017 7:11	1	0	1	0																		
281129	4/8/2017 7:14	1	0	1	0																		
281129	4/8/2017 7:14	1	0	1	0																		
281129	4/8/2017 7:14	1	0	1	0																		
283051	4/8/2017 7:20	1	0	1	0																		
283051	4/8/2017 7:20	1	0	1	0																		
281077	4/8/2017 7:28	1	0	1	0																		
281077	4/8/2017 7:28	1	0	1	0																		
283011	4/8/2017 7:28	1	0	1	0																		
283011	4/8/2017 7:28	1	0	1	0																		
283011	4/8/2017 7:28	1	0	1	0																		
283074	4/8/2017 7:30	1	0	1	0																		
283074	4/8/2017 7:30	1	0	1	0																		
283074	4/8/2017 7:30	1	0	1	0																		
282021	4/8/2017 7:34	1	0	1	0																		
283060	4/8/2017 7:36	1	0	1	0																		
283060	4/8/2017 7:36	1	0	1	0																		
283060	4/8/2017 7:36	1	0	1	0																		
284021	4/8/2017 7:52	1	0	1	0																		
284021	4/8/2017 15:14	1	0	1	0																		
283029	4/8/2017 7:40	1	0	1	0																		
283029	4/8/2017 7:40	1	0	1	0																		
283027	4/8/2017 7:40	1	0	1	0																		
283027	4/8/2017 7:40	1	0	1	0																		
283027	4/8/2017 7:40	1	0	1	0																		
281320	4/8/2017 7:41	1	0	1	0																		
283070	4/8/2017 7:44	1	0	1	0																		
283070	4/8/2017 7:44	1	0	1	0																		
283076	4/8/2017 7:44	1	0	1	0																		
283076	4/8/2017 7:44	1	0	1	0																		
281314	4/8/2017 7:44	1	0	1	0																		
281314	4/8/2017 7:44	1	0	1	0																		
281314	4/8/2017 7:45	1	0	1	0																		
283003	4/8/2017 7:45	1	0	1	0																		
283003	4/8/2017 7:45	1	0	1	0																		
282022	4/8/2017 7:45	1	0	1	0																		
282005	4/8/2017 7:46	1	0	1	0																		
282005	4/8/2017 7:46	1	0	1	0																		
283059	4/8/2017 7:47	1	0	1	0																		
283059	4/8/2017 7:47	1	0	1	0																		
283059	4/8/2017 7:47	1	0	1	0																		
283059	4/8/2017 7:47	1	0	1	0																		
283063	4/8/2017 7:47	1	0	1	0																		
283063	4/8/2017 7:47	1	0	1	0																		
283034	4/8/2017 7:47	1	0	1	0																		
283034	4/8/2017 7:47	1	0	1	0																		
281337	4/8/2017 7:48	1	0	1	0																		
281337	4/8/2017 7:48	1	0	1	0																		
283004	4/8/2017 7:48	1	0	1	0																		
283004	4/8/2017 7:48	1	0	1	0																		
283004	4/8/2017 7:48	1	0	1	0																		
282007	4/8/2017 7:49	1	0	1	0																		
283021	4/8/2017 7:50	1	0	1	0																		
283021	4/8/2017 7:50	1	0	1	0																		
283028	4/8/2017 7:50	1	0	1	0																		
282020	4/8/2017 7:52	1	0	1	0																		
281006	4/8/2017 7:52	1	0	1	0																		
283008	4/8/2017 7:53	1	0	1	0																		
283008	4/8/2017 7:53	1	0	1	0																		
281331	4/8/2017 7:53	1	0	1	0																		
281331	4/8/2017 7:53	1	0	1	0																		
281143	4/8/2017 7:56	1	0	1	0																		
241097	4/8/2017 7:57	1	0	1	0																		
241097	4/8/2017 7:57	1	0	1	0																		
282040	4/8/2017 7:57	1	0	1	0																		
282040	4/8/2017 7:57	1	0	1	0																		
281007	4/8/2017 7:57	1	0	1	0																		
281007	4/8/2017 7:57	1	0	1	0																		
281267	4/8/2017 7:58	1	0	1	0																		
281267	4/8/2017 7:58	1	0	1	0																		
281267	4/8/2017 7:58	1	0	1	0																		
281109	4/8/2017 7:58	1	0	1	0																		
281109	4/8/2017 7:58	1	0	1	0																		
281052	4/8/2017 7:58	1	0	1	0																		
281052	4/8/2017 7:58	1	0	1	0																		
283055	4/8/2017 7:58	1	0	1	0																		
283055	4/8/2017 7:59	1	0	1	0																		
281079	4/8/2017 7:59	1	0	1	0																		
281079	4/8/2017 7:59	1	0	1	0																		
281079	4/8/2017 7:59	1	0	1	0																		
281011	4/8/2017 8:00	1	0	1	0																		
283075	4/8/2017 8:00	1	0	1	0																		
283075	4/8/2017 8:00	1	0	1	0																		
282018	4/8/2017 8:00	1	0	1	0																		
281043	4/8/2017 8:00	1	0	1	0																		
281019	4/8/2017 8:02	1	0	1	0																		
281019	4/8/2017 8:02	1	0	1	0																		
281211	4/8/2017 8:02	1	0	1	0																		
282008	4/8/2017 8:02	1	0	1	0																		
282002	4/8/2017 8:02	1	0	1	0																		
282002	4/8/2017 8:02	1	0	1	0																		
281145	4/8/2017 8:02	1	0	1	0																		
282038	4/8/2017 8:03	1	0	1	0																		
282038	4/8/2017 8:03	1	0	1	0																		
283062	4/8/2017 8:03	1	0	1	0																		
281270	4/8/2017 8:04	1	0	1	0																		
281270	4/8/2017 8:04	1	0	1	0																		
283039	4/8/2017 8:05	1	0	1	0																		
281073	4/8/2017 8:07	1	0	1	0																		
281073	4/8/2017 8:07	1	0	1	0																		
251001	4/8/2017 8:07	1	0	1	0																		
251001	4/8/2017 8:07	1	0	1	0																		
282043	4/8/2017 8:07	1	0	1	0																		
282043	4/8/2017 8:07	1	0	1	0																		
281046	4/8/2017 8:07	1	0	1	0																		
281046	4/8/2017 8:07	1	0	1	0																		
281327	4/8/2017 8:10	1	0	1	0																		
281327	4/8/2017 8:10	1	0	1	0																		
281076	4/8/2017 8:11	1	0	1	0																		
281076	4/8/2017 8:11	1	0	1	0																		
281076	4/8/2017 8:11	1	0	1	0																		
281016	4/8/2017 8:14	1	0	1	0																		
281016	4/8/2017 8:14	1	0	1	0																		
281041	4/8/2017 8:33	1	0	1	0																		
283002	4/8/2017 8:52	1	0	1	0																		
283002	4/8/2017 9:34	1	1	1	0																		
282045	4/8/2017 9:46	1	1	1	0																		
282045	4/8/2017 9:46	1	1	1	0																		
282013	4/8/2017 9:48	1	1	1	0																		
282016	4/8/2017 9:48	1	1	0	0																		
282009	4/8/2017 9:52	1	1	1	0																		
282031	4/8/2017 9:58	1	0	1	0																		
282011	4/8/2017 10:05	1	0	1	0																		
281246	4/8/2017 13:16	1	0	1	0																		
281246	4/8/2017 13:16	1	0	1	0																		
281320	4/8/2017 13:16	1	0	1	0																		
281073	4/8/2017 13:20	1	0	1	0																		
281073	4/8/2017 13:20	1	0	1	0																		
281016	4/8/2017 13:21	1	4	1	0																		
281016	4/8/2017 13:21	1	4	1	0																		
281008	4/8/2017 13:21	1	1	1	0																		
281008	4/8/2017 13:21	1	1	1	0																		
282018	4/8/2017 13:21	1	1	1	0																		
281337	4/8/2017 13:23	1	1	1	0																		
281337	4/8/2017 13:24	1	1	1	0																		
282020	4/8/2017 13:30	1	1	1	0																		
283039	4/8/2017 13:31	1	1	1	0																		
281270	4/8/2017 13:33	1	1	1	0																		
281270	4/8/2017 13:33	1	1	1	0																		
281270	4/8/2017 13:33	1	1	1	0																		
281327	4/8/2017 13:42	1	1	1	0																		
281331	4/8/2017 13:42	1	1	1	0																		
281331	4/8/2017 13:42	1	1	1	0																		
282002	4/8/2017 13:43	1	1	1	0																		
282002	4/8/2017 13:43	1	1	1	0																		
282002	4/8/2017 13:43	1	1	1	0																		
282038	4/8/2017 13:44	1	1	1	0																		
282038	4/8/2017 13:44	1	1	1	0																		
282040	4/8/2017 13:44	1	1	1	0																		
282040	4/8/2017 13:44	1	1	1	0																		
281211	4/8/2017 13:45	1	1	1	0																		
281211	4/8/2017 13:46	1	1	1	0																		
281076	4/8/2017 13:47	1	1	1	0																		
281076	4/8/2017 13:47	1	1	1	0																		
281076	4/8/2017 13:47	1	1	1	0																		
281129	4/8/2017 13:52	1	1	1	0																		
281129	4/8/2017 13:52	1	1	1	0																		
283027	4/8/2017 13:53	1	1	1	0																		
283027	4/8/2017 13:53	1	1	1	0																		
283034	4/8/2017 13:53	1	1	1	0																		
283034	4/8/2017 13:53	1	1	1	0																		
281077	4/8/2017 13:54	1	1	1	0																		
281077	4/8/2017 13:54	1	1	1	0																		
283070	4/8/2017 13:54	1	1	1	0																		
283070	4/8/2017 13:54	1	1	1	0																		
283059	4/8/2017 13:56	1	1	1	0																		
283059	4/8/2017 13:56	1	1	1	0																		
283059	4/8/2017 13:56	1	1	1	0																		
283055	4/8/2017 13:56	1	1	1	0																		
283055	4/8/2017 13:56	1	1	1	0																		
281011	4/8/2017 13:57	1	1	1	0																		
281011	4/8/2017 13:57	1	1	1	0																		
285001	4/8/2017 14:00	1	1	1	0																		
281001	4/8/2017 14:00	1	1	1	0																		
281001	4/8/2017 14:00	1	1	1	0																		
281001	4/8/2017 14:00	1	1	1	0																		
241097	4/8/2017 14:01	1	1	1	0																		
241097	4/8/2017 14:01	1	1	1	0																		
283076	4/8/2017 14:01	1	1	1	0																		
283076	4/8/2017 14:01	1	1	1	0																		
283060	4/8/2017 14:02	1	1	1	0																		
283060	4/8/2017 14:02	1	1	1	0																		
283060	4/8/2017 14:02	1	1	1	0																		
283028	4/8/2017 14:02	1	1	1	0																		
283063	4/8/2017 14:03	1	1	1	0																		
283063	4/8/2017 14:03	1	1	1	0																		
283063	4/8/2017 14:03	1	1	1	0																		
283008	4/8/2017 14:04	1	1	1	0																		
283008	4/8/2017 14:04	1	1	1	0																		
283074	4/8/2017 14:04	1	1	1	0																		
283074	4/8/2017 14:04	1	1	1	0																		
283074	4/8/2017 14:04	1	1	1	0																		
281109	4/8/2017 14:05	1	1	1	0																		
251001	4/8/2017 14:06	1	1	1	0																		
251001	4/8/2017 14:06	1	1	1	0																		
283029	4/8/2017 14:06	1	1	1	0																		
283029	4/8/2017 14:06	1	1	1	0																		
281267	4/8/2017 14:07	1	1	1	0																		
281267	4/8/2017 14:07	1	1	1	0																		
281267	4/8/2017 14:07	1	1	1	0																		
281314	4/8/2017 14:08	1	1	1	0																		
281314	4/8/2017 14:08	1	1	1	0																		
281314	4/8/2017 14:08	1	1	1	0																		
283075	4/8/2017 14:08	1	1	1	0																		
283075	4/8/2017 14:08	1	1	1	0																		
283075	4/8/2017 14:08	1	1	1	0																		
283062	4/8/2017 14:08	1	1	1	0																		
283003	4/8/2017 14:18	1	1	1	0																		
283003	4/8/2017 14:18	1	1	1	0																		
282043	4/8/2017 14:20	1	1	1	0																		
282043	4/8/2017 14:20	1	1	1	0																		
281007	4/8/2017 14:29	1	1	1	0																		
281007	4/8/2017 14:29	1	1	1	0																		
281014	4/8/2017 14:31	1	1	1	0																		
281014	4/8/2017 14:31	1	1	1	0																		
281052	4/8/2017 14:35	1	1	1	0																		
281043	4/8/2017 14:35	1	1	1	0																		
283045	4/8/2017 14:40	1	1	1	0																		
281079	4/8/2017 14:43	1	1	1	0																		
281079	4/8/2017 14:43	1	1	1	0																		
281145	4/8/2017 14:43	1	1	1	0																		
281019	4/8/2017 14:43	1	1	1	0																		
281019	4/8/2017 14:43	1	1	1	0																		
281019	4/8/2017 14:44	1	1	1	0																		
281019	4/8/2017 14:44	1	1	1	0																		
281046	4/8/2017 14:49	1	1	1	0																		
281046	4/8/2017 14:49	1	1	1	0																		
281046	4/8/2017 14:49	1	1	1	0																		
282016	4/8/2017 14:56	1	1	0	0																		
282022	4/8/2017 15:19	1	1	1	0																		
282007	4/8/2017 15:20	1	1	1	0																		
282007	4/8/2017 15:20	1	1	1	0																		
282007	4/8/2017 15:20	1	1	1	0																		
282021	4/8/2017 15:20	1	1	1	0																		
282011	4/8/2017 15:21	1	1	1	0																		
282013	4/8/2017 15:22	1	1	1	0																		
282013	4/8/2017 15:22	1	1	1	0																		
282008	4/8/2017 15:26	1	1	1	0																		
282009	4/8/2017 15:26	1	1	1	0																		
282031	4/8/2017 15:27	1	1	1	0																		
222222	4/8/2017 15:27	1	1	1	0																		
282005	4/8/2017 15:28	1	1	1	0																		
282005	4/8/2017 15:29	1	1	1	0																		
283004	4/8/2017 15:29	1	1	1	0																		
283004	4/8/2017 15:29	1	1	1	0																		
283021	4/8/2017 15:46	1	1	1	0																		
283021	4/8/2017 15:46	1	1	1	0																		
282045	4/8/2017 15:47	1	1	1	0																		
282045	4/8/2017 15:47	1	1	1	0																		
281143	4/8/2017 15:47	1	1	1	0																		
283011	4/8/2017 15:54	1	1	1	0																		
283011	4/8/2017 15:54	1	1	1	0																		
284019	4/8/2017 15:55	1	1	1	0																		
284019	4/8/2017 15:55	1	1	1	0																		
284019	4/8/2017 15:55	1	1	1	0																		
283010	4/8/2017 18:23	1	0	1	0																		
283037	4/8/2017 18:31	1	0	1	0																		
283035	4/8/2017 18:45	1	0	1	0																		
283025	4/8/2017 19:04	1	0	1	0																		
283035	4/8/2017 20:56	1	1	1	0																		
283010	4/8/2017 20:58	1	1	1	0																		
283025	4/8/2017 20:59	1	1	1	0																		
283037	4/8/2017 20:59	1	1	1	0																		
283051	4/9/2017 5:20	1	0	1	0																		
283051	4/9/2017 5:20	1	0	1	0																		
283051	4/9/2017 7:35	1	1	1	0																		
283051	4/9/2017 7:35	1	1	1	0																		
283051	4/9/2017 7:35	1	1	1	0																		
283051	4/9/2017 8:03	1	1	1	0																		
283051	4/9/2017 8:03	1	1	1	0																		
283002	4/9/2017 13:12	1	0	1	0																		
281006	4/10/2017 6:26	1	0	1	0																		
283002	4/10/2017 6:28	1	0	1	0																		
284019	4/10/2017 6:43	1	0	1	0																		
284019	4/10/2017 6:44	1	0	1	0																		
284019	4/10/2017 6:44	1	0	1	0																		
281246	4/10/2017 6:47	1	0	1	0																		
281246	4/10/2017 6:47	1	0	1	0																		
283045	4/10/2017 6:52	1	0	1	0																		
283004	4/10/2017 7:14	1	0	1	0																		
283004	4/10/2017 7:14	1	0	1	0																		
283004	4/10/2017 7:14	1	0	1	0																		
283008	4/10/2017 7:15	1	0	1	0																		
283008	4/10/2017 7:15	1	0	1	0																		
281129	4/10/2017 7:17	1	0	1	0																		
283034	4/10/2017 7:18	1	0	1	0																		
283034	4/10/2017 7:18	1	0	1	0																		
283074	4/10/2017 7:33	1	0	1	0																		
283074	4/10/2017 7:33	1	0	1	0																		
283074	4/10/2017 7:33	1	0	1	0																		
283060	4/10/2017 7:35	1	0	1	0																		
283060	4/10/2017 7:35	1	0	1	0																		
283060	4/10/2017 7:35	1	0	1	0																		
281077	4/10/2017 7:38	1	0	1	0																		
281077	4/10/2017 7:38	1	0	1	0																		
282021	4/10/2017 7:41	1	0	1	0																		
283070	4/10/2017 7:41	1	0	1	0																		
283070	4/10/2017 7:41	1	0	1	0																		
283029	4/10/2017 7:42	1	0	1	0																		
283029	4/10/2017 7:42	1	0	1	0																		
281314	4/10/2017 7:42	1	0	1	0																		
281314	4/10/2017 7:42	1	0	1	0																		
283059	4/10/2017 7:43	1	0	1	0																		
283059	4/10/2017 7:43	1	0	1	0																		
283059	4/10/2017 7:43	1	0	1	0																		
281320	4/10/2017 7:45	1	0	1	0																		
283063	4/10/2017 7:45	1	0	1	0																		
283063	4/10/2017 7:45	1	0	1	0																		
283076	4/10/2017 7:45	1	0	1	0																		
283076	4/10/2017 7:45	1	0	1	0																		
283076	4/10/2017 7:45	1	0	1	0																		
281211	4/10/2017 7:45	1	0	1	0																		
283011	4/10/2017 7:46	1	0	1	0																		
283011	4/10/2017 7:46	1	0	1	0																		
283011	4/10/2017 7:46	1	0	1	0																		
283003	4/10/2017 7:47	1	0	1	0																		
283003	4/10/2017 7:47	1	0	1	0																		
283003	4/10/2017 7:47	1	0	1	0																		
283028	4/10/2017 7:47	1	0	1	0																		
282005	4/10/2017 7:48	1	0	1	0																		
282005	4/10/2017 7:48	1	0	1	0																		
282020	4/10/2017 7:48	1	0	1	0																		
282020	4/10/2017 7:48	1	0	1	0																		
283027	4/10/2017 7:48	1	0	1	0																		
283027	4/10/2017 7:49	1	0	1	0																		
283027	4/10/2017 7:49	1	0	1	0																		
282018	4/10/2017 7:49	1	0	1	0																		
281043	4/10/2017 7:49	1	0	1	0																		
283062	4/10/2017 7:49	1	0	1	0																		
282007	4/10/2017 7:51	1	0	1	0																		
282007	4/10/2017 7:51	1	0	1	0																		
282008	4/10/2017 7:52	1	0	1	0																		
281008	4/10/2017 7:53	1	0	1	0																		
281008	4/10/2017 7:53	1	0	1	0																		
281052	4/10/2017 7:54	1	0	1	0																		
281052	4/10/2017 7:54	1	0	1	0																		
282040	4/10/2017 7:54	1	0	1	0																		
282040	4/10/2017 7:54	1	0	1	0																		
281016	4/10/2017 7:55	1	0	1	0																		
281016	4/10/2017 7:55	1	0	1	0																		
281079	4/10/2017 7:57	1	0	1	0																		
281079	4/10/2017 7:57	1	0	1	0																		
281007	4/10/2017 7:58	1	0	1	0																		
281007	4/10/2017 7:58	1	0	1	0																		
283075	4/10/2017 7:59	1	0	1	0																		
283075	4/10/2017 7:59	1	0	1	0																		
283055	4/10/2017 8:00	1	0	1	0																		
283055	4/10/2017 8:00	1	0	1	0																		
251001	4/10/2017 8:00	1	0	1	0																		
251001	4/10/2017 8:00	1	0	1	0																		
282022	4/10/2017 8:00	1	0	1	0																		
281270	4/10/2017 8:00	1	0	1	0																		
281270	4/10/2017 8:00	1	0	1	0																		
281046	4/10/2017 8:02	1	0	1	0																		
281046	4/10/2017 8:02	1	0	1	0																		
285001	4/10/2017 8:04	1	0	1	0																		
285001	4/10/2017 8:04	1	0	1	0																		
282002	4/10/2017 8:04	1	0	1	0																		
282002	4/10/2017 8:04	1	0	1	0																		
282002	4/10/2017 8:04	1	0	1	0																		
283021	4/10/2017 8:05	1	0	1	0																		
283021	4/10/2017 8:05	1	0	1	0																		
281011	4/10/2017 8:05	1	0	1	0																		
281011	4/10/2017 8:05	1	0	1	0																		
281143	4/10/2017 8:06	1	0	1	0																		
281076	4/10/2017 8:06	1	0	1	0																		
281076	4/10/2017 8:06	1	0	1	0																		
281076	4/10/2017 8:07	1	0	1	0																		
281076	4/10/2017 8:07	1	0	1	0																		
281076	4/10/2017 8:07	1	0	1	0																		
283039	4/10/2017 8:07	1	0	1	0																		
283039	4/10/2017 8:07	1	0	1	0																		
282038	4/10/2017 8:07	1	0	1	0																		
282038	4/10/2017 8:07	1	0	1	0																		
281327	4/10/2017 8:10	1	0	1	0																		
281267	4/10/2017 8:10	1	0	1	0																		
281267	4/10/2017 8:10	1	0	1	0																		
281001	4/10/2017 8:12	1	0	1	0																		
281001	4/10/2017 8:12	1	0	1	0																		
285002	4/10/2017 8:22	1	0	1	0																		
282013	4/10/2017 11:46	1	0	1	0																		
282013	4/10/2017 11:46	1	0	1	0																		
282045	4/10/2017 11:49	1	0	1	0																		
282045	4/10/2017 11:49	1	0	1	0																		
282016	4/10/2017 11:56	1	0	0	0																		
282011	4/10/2017 11:56	1	0	1	0																		
282031	4/10/2017 11:57	1	0	1	0																		
284019	4/10/2017 16:16	1	0	1	0																		
284019	4/10/2017 16:16	1	1	1	0																		
284019	4/10/2017 16:16	1	1	1	0																		
283034	4/10/2017 16:22	1	1	1	0																		
282040	4/10/2017 16:52	1	1	1	0																		
282040	4/10/2017 16:52	1	1	1	0																		
282038	4/10/2017 16:52	1	1	1	0																		
283039	4/10/2017 16:54	1	1	1	0																		
281211	4/10/2017 16:55	1	1	1	0																		
281211	4/10/2017 16:55	1	1	1	0																		
281246	4/10/2017 16:59	1	1	1	0																		
281246	4/10/2017 16:59	1	1	1	0																		
281270	4/10/2017 17:00	1	1	1	0																		
281270	4/10/2017 17:00	1	1	1	0																		
283070	4/10/2017 17:00	1	1	1	0																		
283070	4/10/2017 17:00	1	1	1	0																		
283059	4/10/2017 17:00	1	1	1	0																		
283059	4/10/2017 17:00	1	1	1	0																		
283059	4/10/2017 17:00	1	1	1	0																		
283021	4/10/2017 17:01	1	1	1	0																		
