002005	2017-05-22 08:32:34	1	1	1	0
002005	2017-05-22 17:59:46	1	0	1	0
002005	2017-05-23 08:35:19	1	1	1	0
002005	2017-05-23 19:23:12	1	0	1	0
002005	2017-05-24 07:13:43	1	1	1	0
002005	2017-05-24 19:35:22	1	0	1	0
002005	2017-05-25 08:51:23	1	1	1	0
002005	2017-05-25 19:58:44	1	0	1	0
002005	2017-05-28 08:13:13	1	1	1	0
002005	2017-05-28 17:13:15	1	1	1	0
002005	2017-05-29 07:11:53	1	0	1	0
002005	2017-05-29 19:11:53	1	0	1	0	 
