303081	2017-01-21 04:32:34	1	1	1	0
303081	2017-01-21 15:59:46	1	0	1	0
303081	2017-01-21 19:35:19	1	1	1	0
303081	2017-01-23 19:23:12	1	0	1	0
303081	2017-01-24 04:13:43	1	1	1	0
303081	2017-01-24 19:35:22	1	0	1	0
303081	2017-01-25 03:51:23	1	1	1	0
303081	2017-01-25 19:58:44	1	0	1	0
303161	2017-01-24 04:13:13	1	1	1	0
303161	2017-01-24 04:13:15	1	1	1	0
303161	2017-01-24 19:11:53	1	0	1	0
	 
