   231180	2016-11-24 13:06:44	1	0	1	0
   232006	2016-11-24 13:08:30	1	0	1	0
   233051	2016-11-24 13:14:52	1	0	1	0
   233008	2016-11-24 13:23:48	1	1	1	0
   233040	2016-11-24 13:31:12	1	0	1	0
   232030	2016-11-24 13:33:39	1	0	1	0
   233022	2016-11-24 13:39:58	1	1	1	0
   233070	2016-11-24 13:40:06	1	1	1	0
   233008	2016-11-24 13:43:41	1	1	1	0
   233062	2016-11-24 14:10:31	1	0	1	0
   233062	2016-11-24 14:10:35	1	0	1	0
   233074	2016-11-24 14:11:10	1	0	1	0
   233064	2016-11-24 14:35:02	1	1	1	0
   233064	2016-11-24 14:35:16	1	1	1	0
   233033	2016-11-24 14:36:07	1	1	1	0
   233014	2016-11-24 14:38:24	1	1	1	0
   233037	2016-11-24 14:58:57	1	1	1	0
   233003	2016-11-24 15:57:23	1	1	1	0
   231159	2016-11-24 16:00:03	1	1	1	0
   231109	2016-11-24 16:10:19	1	1	1	0
   231109	2016-11-24 16:10:21	1	1	1	0
   234007	2016-11-24 16:10:53	1	1	1	0
   231109	2016-11-24 16:11:12	1	1	1	0
   231197	2016-11-24 16:11:28	1	1	1	0
   231196	2016-11-24 16:16:42	1	1	1	0
   231151	2016-11-24 16:16:55	1	1	1	0
   231077	2016-11-24 16:22:36	1	1	1	0
   231077	2016-11-24 16:22:38	1	1	1	0
   231138	2016-11-24 16:23:15	1	1	1	0
   231107	2016-11-24 16:35:15	1	1	1	0
   231036	2016-11-24 16:36:23	1	1	1	0
   233067	2016-11-24 16:38:53	1	1	1	0
   231126	2016-11-24 16:43:46	1	1	1	0
   231181	2016-11-24 16:44:37	1	1	1	0
   231187	2016-11-24 16:45:50	1	1	1	0
   232014	2016-11-24 16:46:19	1	1	1	0
   233020	2016-11-24 16:47:19	1	1	1	0
   231094	2016-11-24 16:56:35	1	1	1	0
   231021	2016-11-24 16:57:04	1	1	1	0
   232026	2016-11-24 17:05:59	1	1	1	0
   232034	2016-11-24 17:06:05	1	1	1	0
   231097	2016-11-24 17:09:24	1	1	1	0
   233018	2016-11-24 17:09:50	1	1	1	0
   233019	2016-11-24 17:14:27	1	1	1	0
   231225	2016-11-24 17:16:07	1	1	1	0
   231232	2016-11-24 17:16:17	1	1	1	0
   232001	2016-11-24 17:21:33	1	1	1	0
   231038	2016-11-24 17:27:07	1	1	1	0
   232004	2016-11-24 17:31:01	1	1	1	0
   231096	2016-11-24 17:33:14	1	1	1	0
   233011	2016-11-24 17:33:30	1	1	1	0
   233068	2016-11-24 17:33:43	1	1	1	0
   233052	2016-11-24 17:34:45	1	1	1	0
   231048	2016-11-24 17:36:18	1	1	1	0
   231100	2016-11-24 17:41:47	1	1	1	0
   231100	2016-11-24 17:41:51	1	1	1	0
   231096	2016-11-24 17:43:05	1	1	1	0
   235004	2016-11-24 17:48:15	1	1	1	0
   231099	2016-11-24 17:48:41	1	1	1	0
   231038	2016-11-24 17:59:04	1	1	1	0
   231039	2016-11-24 18:12:09	1	1	1	0
   231180	2016-11-24 18:12:28	1	1	1	0
   233039	2016-11-24 18:12:50	1	1	1	0
   233013	2016-11-24 18:16:19	1	1	1	0
   233012	2016-11-24 18:16:22	1	1	1	0
   234018	2016-11-24 18:16:48	1	1	1	0
   233031	2016-11-24 18:21:39	1	1	1	0
   234004	2016-11-24 18:23:17	1	0	1	0
   233001	2016-11-24 18:25:39	1	1	1	0
   233072	2016-11-24 18:53:41	1	0	1	0
   233065	2016-11-24 18:53:55	1	0	1	0
   233043	2016-11-24 18:56:26	1	0	1	0
   233073	2016-11-24 18:59:01	1	0	1	0
   233055	2016-11-24 19:13:14	1	1	1	0
   233069	2016-11-24 19:14:00	1	0	1	0
   233045	2016-11-24 19:32:44	1	1	1	0
   232019	2016-11-24 19:45:25	1	1	1	0
   232003	2016-11-24 20:12:45	1	1	1	0
   234001	2016-11-24 20:34:45	1	1	1	0
   232006	2016-11-24 21:09:42	1	1	1	0
   233004	2016-11-24 21:16:36	1	1	1	0
   233004	2016-11-24 21:18:11	1	1	1	0
   232030	2016-11-24 21:21:33	1	1	1	0
   233051	2016-11-24 21:21:40	1	1	1	0
   233070	2016-11-24 21:28:10	1	1	1	0
   233072	2016-11-25 01:09:22	1	1	1	0
   233062	2016-11-25 01:09:28	1	1	1	0
   233040	2016-11-25 01:09:35	1	1	1	0
   233073	2016-11-25 01:09:41	1	1	1	0
   233069	2016-11-25 01:09:44	1	1	1	0
   233043	2016-11-25 01:09:54	1	1	1	0
   233074	2016-11-25 01:10:30	1	1	1	0
   233065	2016-11-25 01:11:10	1	1	1	0
   234004	2016-11-25 06:10:26	1	1	1	0
   234007	2016-11-25 06:33:23	1	0	1	0
   233003	2016-11-25 06:49:10	1	0	1	0
   233033	2016-11-25 06:51:32	1	0	1	0
   233018	2016-11-25 06:53:56	1	0	1	0
   233008	2016-11-25 06:55:17	1	0	1	0
   233031	2016-11-25 06:56:35	1	0	1	0
   231225	2016-11-25 06:59:23	1	0	1	0
   233001	2016-11-25 07:03:26	1	0	1	0
   231232	2016-11-25 07:03:46	1	0	1	0
   231126	2016-11-25 07:09:18	1	0	1	0
   233068	2016-11-25 07:09:42	1	0	1	0
   233011	2016-11-25 07:09:46	1	0	1	0
   233039	2016-11-25 07:14:45	1	0	1	0
   233037	2016-11-25 07:15:28	1	0	1	0
  2311186	2016-11-25 07:16:03	1	0	1	0
   233067	2016-11-25 07:19:27	1	0	1	0
   233013	2016-11-25 07:22:34	1	0	1	0
   233064	2016-11-25 07:23:28	1	0	1	0
   231036	2016-11-25 07:23:43	1	0	1	0
   233022	2016-11-25 07:27:20	1	0	1	0
   233020	2016-11-25 07:28:25	1	0	1	0
   233014	2016-11-25 07:28:52	1	0	1	0
   233052	2016-11-25 07:29:03	1	0	1	0
   231077	2016-11-25 07:33:33	1	0	1	0
   231039	2016-11-25 07:34:14	1	0	1	0
   233012	2016-11-25 07:35:17	1	0	1	0
   231097	2016-11-25 07:38:35	1	0	1	0
   231044	2016-11-25 07:39:36	1	0	1	0
   231197	2016-11-25 07:43:22	1	0	1	0
   231187	2016-11-25 07:43:54	1	0	1	0
   231094	2016-11-25 07:44:28	1	0	1	0
   233045	2016-11-25 07:50:05	1	0	1	0
   231196	2016-11-25 07:50:23	1	0	1	0
   231096	2016-11-25 07:51:29	1	0	1	0
   231204	2016-11-25 07:52:15	1	0	1	0
   233019	2016-11-25 07:53:01	1	0	1	0
   231099	2016-11-25 07:54:19	1	0	1	0
   231187	2016-11-25 07:55:07	1	0	1	0
   233004	2016-11-25 07:55:30	1	0	1	0
   231109	2016-11-25 07:56:01	1	0	1	0
   231180	2016-11-25 07:56:08	1	0	1	0
   231138	2016-11-25 07:56:18	1	0	1	0
   231096	2016-11-25 07:56:25	1	0	1	0
   231151	2016-11-25 07:58:47	1	0	1	0
   232014	2016-11-25 08:03:50	1	0	1	0
   232026	2016-11-25 08:06:15	1	0	1	0
   232001	2016-11-25 08:06:57	1	0	1	0
   233055	2016-11-25 08:07:03	1	0	1	0
   235004	2016-11-25 08:07:06	1	0	1	0
   231048	2016-11-25 08:09:45	1	0	1	0
   232034	2016-11-25 08:11:07	1	0	1	0
   232004	2016-11-25 08:20:15	1	0	1	0
   231159	2016-11-25 08:21:49	1	0	1	0
   231181	2016-11-25 08:23:49	1	0	1	0
   234006	2016-11-25 08:29:48	1	1	1	0
   234001	2016-11-25 08:44:32	1	1	1	0
   232019	2016-11-25 10:01:01	1	1	1	0
   232019	2016-11-25 10:01:05	1	1	1	0
   234018	2016-11-25 10:17:32	1	0	1	0
   232003	2016-11-25 12:36:20	1	0	1	0
   232030	2016-11-25 13:07:51	1	0	1	0
   233051	2016-11-25 13:12:53	1	0	1	0
   233040	2016-11-25 13:17:01	1	0	1	0
  2311186	2016-11-25 14:00:39	1	0	1	0
  2311186	2016-11-25 14:00:41	1	0	1	0
   233070	2016-11-25 14:02:34	1	0	1	0
   233033	2016-11-25 14:24:51	1	0	1	0
   233003	2016-11-25 15:12:57	1	1	1	0
   231159	2016-11-25 15:41:00	1	1	1	0
   233014	2016-11-25 15:51:01	1	1	1	0
   233064	2016-11-25 16:05:33	1	1	1	0
   234007	2016-11-25 16:07:41	1	1	1	0
   231138	2016-11-25 16:11:43	1	1	1	0
   231044	2016-11-25 16:14:13	1	1	1	0
   231027	2016-11-25 16:15:40	1	1	1	0
   231021	2016-11-25 16:18:41	1	1	1	0
   231109	2016-11-25 16:19:25	1	1	1	0
   231109	2016-11-25 16:19:30	1	1	1	0
   231109	2016-11-25 16:19:32	1	1	1	0
